sample	ieITH_score	score_type
TCGA-B6-A0IP-01	2.17786496	cnvITH
TCGA-BH-A1FJ-01	2.102862572	cnvITH
TCGA-A2-A0EU-01	2.892142005	cnvITH
TCGA-A8-A07E-01	2.656087676	cnvITH
TCGA-BH-A1FE-01	2.622436395	cnvITH
TCGA-BH-A18H-01	2.676748773	cnvITH
TCGA-LL-A5YM-01	2.766493285	cnvITH
TCGA-EW-A1P3-01	2.765084374	cnvITH
TCGA-A2-A0ES-01	2.221549809	cnvITH
TCGA-E2-A1IN-01	3.164920654	cnvITH
TCGA-S3-AA10-01	2.664653622	cnvITH
TCGA-AN-A0FN-01	1.88214997	cnvITH
TCGA-EW-A1J1-01	3.004230938	cnvITH
TCGA-E2-A1II-01	2.351966473	cnvITH
TCGA-D8-A73X-01	2.229958265	cnvITH
TCGA-BH-A42T-01	2.324824934	cnvITH
TCGA-BH-A1EV-01	2.915524948	cnvITH
TCGA-BH-A0B2-01	2.516219882	cnvITH
TCGA-BH-A0BG-01	2.919346835	cnvITH
TCGA-A2-A0CO-01	2.010728852	cnvITH
TCGA-D8-A1JS-01	1.591636148	cnvITH
TCGA-A2-A3XY-01	2.771891698	cnvITH
TCGA-C8-A27A-01	2.856425248	cnvITH
TCGA-AC-A3YI-01	2.307810334	cnvITH
TCGA-E2-A1IO-01	2.4683877	cnvITH
TCGA-AO-A0JC-01	2.048573431	cnvITH
TCGA-OL-A97C-01	2.689292019	cnvITH
TCGA-A2-A0CZ-01	2.60436465	cnvITH
TCGA-A2-A0YG-01	2.496062897	cnvITH
TCGA-B6-A2IU-01	2.205512417	cnvITH
TCGA-S3-A6ZG-01	3.198109502	cnvITH
TCGA-A2-A04U-01	2.849259447	cnvITH
TCGA-AO-A0JJ-01	2.280191888	cnvITH
TCGA-E2-A1L7-01	2.597538659	cnvITH
TCGA-BH-A0HI-01	2.448870402	cnvITH
TCGA-BH-A202-01	2.945807232	cnvITH
TCGA-E2-A10A-01	2.719294096	cnvITH
TCGA-C8-A12M-01	3.217301595	cnvITH
TCGA-B6-A0RN-01	2.449695873	cnvITH
TCGA-E9-A22A-01	2.844939251	cnvITH
TCGA-E2-A14Z-01	2.70216014	cnvITH
TCGA-D8-A27T-01	2.405264787	cnvITH
TCGA-AC-A2FM-01	3.076525445	cnvITH
TCGA-AN-A0FJ-01	2.806801284	cnvITH
TCGA-BH-A0W5-01	1.839494629	cnvITH
TCGA-C8-A8HR-01	2.060059392	cnvITH
TCGA-E2-A573-01	2.757982353	cnvITH
TCGA-D8-A146-01	2.379163567	cnvITH
TCGA-E9-A1NC-01	2.398109281	cnvITH
TCGA-A2-A0YF-01	2.027634087	cnvITH
TCGA-AO-A0JL-01	3.134023139	cnvITH
TCGA-E9-A22B-01	2.453416069	cnvITH
TCGA-E9-A6HE-01	2.488082807	cnvITH
TCGA-E2-A14O-01	3.097023968	cnvITH
TCGA-E9-A5UO-01	2.197011658	cnvITH
TCGA-C8-A26X-01	2.246669269	cnvITH
TCGA-PL-A8LY-01	2.558541454	cnvITH
TCGA-A2-A0YI-01	2.410262543	cnvITH
TCGA-3C-AALJ-01	3.353433665	cnvITH
TCGA-BH-A18T-01	3.07239946	cnvITH
TCGA-AR-A24Z-01	2.964757133	cnvITH
TCGA-BH-A0C7-01	2.588713604	cnvITH
TCGA-A2-A1G4-01	3.024314787	cnvITH
TCGA-AC-A6IX-01	2.832939368	cnvITH
TCGA-BH-A18S-01	2.408614285	cnvITH
TCGA-GI-A2C9-01	2.663956494	cnvITH
TCGA-AR-A1AX-01	2.186532758	cnvITH
TCGA-AC-A2BK-01	3.31100311	cnvITH
TCGA-BH-A0BW-01	2.857806016	cnvITH
TCGA-AR-A1AU-01	2.403716459	cnvITH
TCGA-A8-A08S-01	3.049348754	cnvITH
TCGA-BH-A0DZ-01	3.080785725	cnvITH
TCGA-E9-A1RD-01	2.52229884	cnvITH
TCGA-BH-A5IZ-01	2.358197622	cnvITH
TCGA-AR-A24N-01	2.229445124	cnvITH
TCGA-AR-A1AK-01	2.365936947	cnvITH
TCGA-A7-A4SA-01	2.422721169	cnvITH
TCGA-A2-A0YH-01	2.504378931	cnvITH
TCGA-D8-A1JE-01	2.442201269	cnvITH
TCGA-E2-A14Y-01	2.5684319	cnvITH
TCGA-A8-A07U-01	2.682931252	cnvITH
TCGA-A2-A0YT-01	2.906016296	cnvITH
TCGA-E9-A1RA-01	1.926913252	cnvITH
TCGA-A7-A6VV-01	3.278454183	cnvITH
TCGA-AQ-A54N-01	3.001162137	cnvITH
TCGA-A7-A2KD-01	3.031191512	cnvITH
TCGA-AC-A6IV-01	1.979484889	cnvITH
TCGA-A2-A0CV-01	2.435826625	cnvITH
TCGA-A2-A25A-01	1.629500533	cnvITH
TCGA-A2-A25B-01	2.844791546	cnvITH
TCGA-AR-A0TP-01	2.530617998	cnvITH
TCGA-OL-A66H-01	2.206037084	cnvITH
TCGA-A2-A4S0-01	2.216657126	cnvITH
TCGA-D8-A1Y3-01	2.90283446	cnvITH
TCGA-E9-A1NF-01	2.673671182	cnvITH
TCGA-AC-A3QQ-01	3.111669863	cnvITH
TCGA-AR-A5QM-01	2.46730077	cnvITH
TCGA-E2-A572-01	1.986735918	cnvITH
TCGA-C8-A12P-01	2.85135379	cnvITH
TCGA-LL-A5YL-01	2.316048586	cnvITH
TCGA-A2-A4RX-01	2.757438788	cnvITH
TCGA-5L-AAT0-01	2.414630843	cnvITH
TCGA-A8-A06U-01	2.938663401	cnvITH
TCGA-BH-A0RX-01	2.099222405	cnvITH
TCGA-BH-A0BS-01	2.800834648	cnvITH
TCGA-W8-A86G-01	2.490780179	cnvITH
TCGA-BH-A0W3-01	2.863842411	cnvITH
TCGA-A8-A06X-01	2.994601007	cnvITH
TCGA-E2-A2P6-01	2.562509881	cnvITH
TCGA-AQ-A04J-01	2.499730014	cnvITH
TCGA-AR-A2LE-01	1.709412655	cnvITH
TCGA-E9-A1R4-01	2.590224203	cnvITH
TCGA-GM-A3XN-01	1.972087738	cnvITH
TCGA-A1-A0SP-01	2.897135154	cnvITH
TCGA-E2-A10C-01	2.909187279	cnvITH
TCGA-AN-A0FT-01	3.133330809	cnvITH
TCGA-AC-A2FF-01	2.167085689	cnvITH
TCGA-A8-A075-01	2.83462266	cnvITH
TCGA-AC-A62Y-01	2.463348386	cnvITH
TCGA-C8-A275-01	3.187928025	cnvITH
TCGA-D8-A1X8-01	1.992371826	cnvITH
TCGA-E9-A295-01	2.631894134	cnvITH
TCGA-AO-A12E-01	2.626799549	cnvITH
TCGA-AC-A3TN-01	1.644419548	cnvITH
TCGA-BH-A0B8-01	3.232413791	cnvITH
TCGA-BH-A18L-01	3.241261863	cnvITH
TCGA-B6-A0IC-01	2.596942523	cnvITH
TCGA-D8-A1XD-01	3.198296022	cnvITH
TCGA-EW-A1P5-01	3.034012204	cnvITH
TCGA-D8-A27P-01	1.737673498	cnvITH
TCGA-LL-A442-01	1.753079366	cnvITH
TCGA-A2-A0D2-01	2.264563863	cnvITH
TCGA-BH-A0DT-01	2.163200522	cnvITH
TCGA-BH-A1EU-01	1.995646089	cnvITH
TCGA-D8-A3Z5-01	1.793752264	cnvITH
TCGA-AC-A2FE-01	3.002996315	cnvITH
TCGA-A7-A56D-01	3.218552268	cnvITH
TCGA-AN-A0XU-01	2.665359081	cnvITH
TCGA-A2-A0EY-01	2.947553348	cnvITH
TCGA-C8-A1HF-01	2.642217259	cnvITH
TCGA-E2-A15A-06	2.81492027	cnvITH
TCGA-AO-A12F-01	2.986274308	cnvITH
TCGA-B6-A0IK-01	2.801650758	cnvITH
TCGA-E2-A158-01	2.427446616	cnvITH
TCGA-AR-A2LQ-01	1.797586645	cnvITH
TCGA-AC-A2FO-01	2.752895605	cnvITH
TCGA-A2-A0CT-01	2.694555553	cnvITH
TCGA-BH-A18V-01	2.824984938	cnvITH
TCGA-D8-A1XO-01	2.108509311	cnvITH
TCGA-C8-A12Z-01	2.77709722	cnvITH
TCGA-JL-A3YW-01	2.297106352	cnvITH
TCGA-A2-A0CY-01	1.779797297	cnvITH
TCGA-E9-A226-01	2.924015588	cnvITH
TCGA-A2-A0EM-01	2.417874464	cnvITH
TCGA-A2-A1FX-01	2.892515982	cnvITH
TCGA-AC-A23C-01	2.977915815	cnvITH
TCGA-BH-A1EY-01	3.144211572	cnvITH
TCGA-BH-A18J-01	2.869007995	cnvITH
TCGA-A8-A094-01	2.521990586	cnvITH
TCGA-BH-A0DK-01	2.555169988	cnvITH
TCGA-S3-AA0Z-01	3.184893774	cnvITH
TCGA-AC-A62X-01	2.985061151	cnvITH
TCGA-E9-A245-01	2.124012756	cnvITH
TCGA-OL-A5RW-01	3.271086936	cnvITH
TCGA-D8-A1JB-01	1.977496725	cnvITH
TCGA-A7-A4SC-01	2.00630653	cnvITH
TCGA-B6-A0RT-01	1.776901061	cnvITH
TCGA-A8-A06P-01	1.887888748	cnvITH
TCGA-A2-A259-01	2.314509491	cnvITH
TCGA-A8-A09V-01	2.789060215	cnvITH
TCGA-A2-A0T4-01	2.868463622	cnvITH
TCGA-AC-A4ZE-01	2.765326618	cnvITH
TCGA-B6-A0WY-01	2.311279227	cnvITH
TCGA-BH-A1ES-01	2.825913109	cnvITH
TCGA-AC-A3QP-01	2.378284188	cnvITH
TCGA-AR-A24Q-01	2.899810711	cnvITH
TCGA-B6-A0RE-01	2.921298983	cnvITH
TCGA-AR-A0TZ-01	2.606585225	cnvITH
TCGA-A7-A13G-01	1.890754869	cnvITH
TCGA-BH-A0DG-01	3.18671589	cnvITH
TCGA-AO-A0JA-01	2.102039645	cnvITH
TCGA-D8-A27W-01	2.713424264	cnvITH
TCGA-A2-A4S2-01	2.543419083	cnvITH
TCGA-A2-A0T3-01	2.854084489	cnvITH
TCGA-A8-A08H-01	1.972076503	cnvITH
TCGA-C8-A26Y-01	2.401816235	cnvITH
TCGA-AN-A0FV-01	2.933729984	cnvITH
TCGA-AR-A1AL-01	2.397776137	cnvITH
TCGA-EW-A1IZ-01	2.332608814	cnvITH
TCGA-D8-A13Z-01	2.715377248	cnvITH
TCGA-E2-A15L-01	1.931283339	cnvITH
TCGA-A2-A3XT-01	2.874970997	cnvITH
TCGA-A8-A07O-01	2.822840236	cnvITH
TCGA-AC-A23G-01	2.342578302	cnvITH
TCGA-E9-A2JS-01	3.212262648	cnvITH
TCGA-AR-A1AP-01	2.405311342	cnvITH
TCGA-AR-A1AS-01	2.824250406	cnvITH
TCGA-C8-A12Q-01	2.831324687	cnvITH
TCGA-AR-A1AN-01	2.383984949	cnvITH
TCGA-E9-A247-01	3.458616153	cnvITH
TCGA-AC-A62V-01	3.326494573	cnvITH
TCGA-C8-A133-01	1.823200665	cnvITH
TCGA-AQ-A1H3-01	2.637727564	cnvITH
TCGA-C8-A1HI-01	2.89133591	cnvITH
TCGA-EW-A1PA-01	3.087866133	cnvITH
TCGA-BH-A1F2-01	3.216857745	cnvITH
TCGA-A2-A4S3-01	2.840359463	cnvITH
TCGA-BH-A28O-01	1.970619312	cnvITH
TCGA-AQ-A54O-01	2.899057205	cnvITH
TCGA-A2-A0T2-01	2.885052632	cnvITH
TCGA-AR-A5QQ-01	1.955139621	cnvITH
TCGA-C8-A26Z-01	2.922392384	cnvITH
TCGA-D8-A142-01	2.972480054	cnvITH
TCGA-AO-A03T-01	2.847048398	cnvITH
TCGA-OL-A5D7-01	2.752917604	cnvITH
TCGA-A8-A07B-01	3.375243293	cnvITH
TCGA-EW-A6SA-01	3.030092404	cnvITH
TCGA-B6-A0RP-01	2.902505009	cnvITH
TCGA-E2-A1B6-01	1.628166123	cnvITH
TCGA-GM-A2DM-01	1.68340319	cnvITH
TCGA-B6-A0I6-01	3.094992364	cnvITH
TCGA-B6-A0WS-01	3.322749912	cnvITH
TCGA-B6-A0I5-01	2.405732133	cnvITH
TCGA-A2-A0YM-01	3.062596842	cnvITH
TCGA-AO-A0JF-01	1.977422386	cnvITH
TCGA-E9-A1R5-01	2.734800196	cnvITH
TCGA-A8-A06T-01	2.661291851	cnvITH
TCGA-A8-A09N-01	2.639856975	cnvITH
TCGA-EW-A1OY-01	3.11894293	cnvITH
TCGA-GM-A2DL-01	2.420879842	cnvITH
TCGA-AC-A3W7-01	1.653379553	cnvITH
TCGA-BH-AB28-01	1.589944924	cnvITH
TCGA-XX-A89A-01	2.940088688	cnvITH
TCGA-AO-A1KO-01	1.362015191	cnvITH
TCGA-BH-A0C0-01	2.51910638	cnvITH
TCGA-A8-A07C-01	2.786618414	cnvITH
TCGA-E2-A150-01	3.079095627	cnvITH
TCGA-AN-A0AJ-01	3.398077835	cnvITH
TCGA-AR-A24K-01	2.655547885	cnvITH
TCGA-LL-A73Z-01	2.35229125	cnvITH
TCGA-A7-A13H-01	2.36685458	cnvITH
TCGA-E2-A14P-01	2.699702898	cnvITH
TCGA-E9-A1N5-01	2.646537139	cnvITH
TCGA-AC-A2FK-01	1.309808808	cnvITH
TCGA-GM-A5PV-01	1.769686748	cnvITH
TCGA-E2-A15F-01	2.831357388	cnvITH
TCGA-JL-A3YX-01	2.786170786	cnvITH
TCGA-AR-A0TT-01	3.047559302	cnvITH
TCGA-E2-A1IH-01	2.701766605	cnvITH
TCGA-AR-A0U4-01	2.315619124	cnvITH
TCGA-B6-A0IB-01	3.073332107	cnvITH
TCGA-A7-A0CE-01	2.746451243	cnvITH
TCGA-OK-A5Q2-01	2.957996079	cnvITH
TCGA-LL-A9Q3-01	2.866610508	cnvITH
TCGA-B6-A0RG-01	2.528181592	cnvITH
TCGA-A8-A09A-01	2.361996541	cnvITH
TCGA-E2-A14N-01	1.868843914	cnvITH
TCGA-E9-A1N3-01	1.786559038	cnvITH
TCGA-LQ-A4E4-01	1.622085006	cnvITH
TCGA-AN-A0AR-01	2.8159848	cnvITH
TCGA-LL-A7T0-01	3.139749055	cnvITH
TCGA-AR-A2LO-01	2.045487309	cnvITH
TCGA-BH-A1EX-01	2.770303133	cnvITH
TCGA-AN-A0AS-01	2.743677182	cnvITH
TCGA-A2-A3Y0-01	2.790200593	cnvITH
TCGA-GM-A3XG-01	1.682960398	cnvITH
TCGA-E9-A1RG-01	2.527119237	cnvITH
TCGA-A2-A0CW-01	3.204717406	cnvITH
TCGA-LL-A5YN-01	2.558347149	cnvITH
TCGA-E2-A14U-01	1.828911141	cnvITH
TCGA-A8-A085-01	2.508237704	cnvITH
TCGA-A8-A07F-01	2.603065512	cnvITH
TCGA-E2-A1L8-01	2.405524888	cnvITH
TCGA-C8-A137-01	2.95637334	cnvITH
TCGA-A2-A0YK-01	2.302980759	cnvITH
TCGA-BH-A0DE-01	1.923528458	cnvITH
TCGA-AO-A1KS-01	3.147870331	cnvITH
TCGA-AR-A2LH-01	1.243180398	cnvITH
TCGA-C8-A12O-01	2.71851511	cnvITH
TCGA-AR-A24M-01	2.163127658	cnvITH
TCGA-D8-A1XU-01	2.309968712	cnvITH
TCGA-A7-A425-01	2.988802279	cnvITH
TCGA-AR-A0U2-01	2.869862279	cnvITH
TCGA-A2-A1FW-01	3.232997189	cnvITH
TCGA-A7-A3J0-01	1.915607535	cnvITH
TCGA-AR-A24X-01	2.703761692	cnvITH
TCGA-AN-A0G0-01	2.571667667	cnvITH
TCGA-AC-A3BB-01	2.514615086	cnvITH
TCGA-C8-A3M7-01	1.799992033	cnvITH
TCGA-A2-A3XS-01	3.267200298	cnvITH
TCGA-A8-A095-01	2.080506781	cnvITH
TCGA-A7-A0CJ-01	3.102830811	cnvITH
TCGA-A8-A09Z-01	1.446369651	cnvITH
TCGA-A2-A3XX-01	3.287780625	cnvITH
TCGA-A7-A3IZ-01	2.367950706	cnvITH
TCGA-A8-A06Y-01	2.424052339	cnvITH
TCGA-AR-A24V-01	2.762025455	cnvITH
TCGA-GM-A4E0-01	1.766508899	cnvITH
TCGA-B6-A0IJ-01	2.664725697	cnvITH
TCGA-C8-A26V-01	2.309242314	cnvITH
TCGA-A8-A07Z-01	2.819886093	cnvITH
TCGA-E2-A14X-01	3.502162796	cnvITH
TCGA-A2-A0T6-01	2.438183305	cnvITH
TCGA-AN-A0XP-01	2.41857904	cnvITH
TCGA-AC-A5EI-01	2.664115623	cnvITH
TCGA-PE-A5DE-01	2.487119776	cnvITH
TCGA-EW-A1P0-01	2.899844077	cnvITH
TCGA-AR-A1AJ-01	2.247276147	cnvITH
TCGA-AC-A23H-01	2.918508273	cnvITH
TCGA-E2-A570-01	2.613714508	cnvITH
TCGA-D8-A27M-01	2.153334591	cnvITH
TCGA-E2-A1L6-01	2.357422572	cnvITH
TCGA-B6-A0I1-01	2.916614311	cnvITH
TCGA-AR-A1AH-01	3.067624394	cnvITH
TCGA-EW-A424-01	1.912334298	cnvITH
TCGA-C8-A1HE-01	2.072965625	cnvITH
TCGA-A1-A0SH-01	2.429710198	cnvITH
TCGA-A2-A0YC-01	2.710922938	cnvITH
TCGA-E2-A1IL-01	2.369603693	cnvITH
TCGA-A8-A09C-01	3.365343095	cnvITH
TCGA-A2-A0EP-01	2.009032738	cnvITH
TCGA-BH-A1FE-06	2.094434145	cnvITH
TCGA-D8-A4Z1-01	2.16657801	cnvITH
TCGA-D8-A27H-01	2.86404141	cnvITH
TCGA-BH-A0DX-01	1.859650392	cnvITH
TCGA-BH-A0DV-01	2.109337275	cnvITH
TCGA-A2-A0CU-01	2.666670414	cnvITH
TCGA-E2-A14V-01	3.029659749	cnvITH
TCGA-D8-A140-01	2.889761705	cnvITH
TCGA-A8-A09M-01	2.584162642	cnvITH
TCGA-E2-A1LB-01	2.912852737	cnvITH
TCGA-A8-A081-01	2.954694207	cnvITH
TCGA-BH-A0HA-01	1.867642313	cnvITH
TCGA-E2-A1LG-01	3.403112888	cnvITH
TCGA-BH-A0DD-01	2.708752156	cnvITH
TCGA-EW-A2FS-01	2.942058416	cnvITH
TCGA-D8-A1XG-01	1.879302179	cnvITH
TCGA-GM-A2DN-01	1.437538142	cnvITH
TCGA-E9-A1RI-01	1.997078027	cnvITH
TCGA-A8-A0A6-01	3.301013686	cnvITH
TCGA-GM-A2DA-01	2.795465634	cnvITH
TCGA-E2-A15E-01	2.604669994	cnvITH
TCGA-EW-A1PD-01	2.517627157	cnvITH
TCGA-AC-A23E-01	2.649563453	cnvITH
TCGA-AR-A0TY-01	2.933828588	cnvITH
TCGA-EW-A6SB-01	2.521681701	cnvITH
TCGA-AC-A3W6-01	2.092762173	cnvITH
TCGA-5L-AAT1-01	2.185304126	cnvITH
TCGA-A2-A0EV-01	2.368004325	cnvITH
TCGA-BH-A0WA-01	2.995139227	cnvITH
TCGA-BH-A0EI-01	2.828740722	cnvITH
TCGA-C8-A130-01	3.109737	cnvITH
TCGA-B6-A0RS-01	2.752819004	cnvITH
TCGA-C8-A12X-01	3.37052672	cnvITH
TCGA-A2-A0CP-01	2.864866817	cnvITH
TCGA-GM-A2DC-01	2.985429352	cnvITH
TCGA-AN-A0XS-01	2.611022379	cnvITH
TCGA-E2-A14S-01	2.652871048	cnvITH
TCGA-AR-A2LR-01	2.787558201	cnvITH
TCGA-BH-A0EE-01	2.790153971	cnvITH
TCGA-E9-A1NA-01	2.495764795	cnvITH
TCGA-E9-A22H-01	2.037062577	cnvITH
TCGA-AR-A24T-01	1.945365887	cnvITH
TCGA-C8-A1HN-01	3.196190228	cnvITH
TCGA-AC-A3EH-01	2.276779311	cnvITH
TCGA-LD-A74U-01	2.159030922	cnvITH
TCGA-D8-A1JF-01	2.716291081	cnvITH
TCGA-BH-A8FZ-01	2.046936809	cnvITH
TCGA-AN-A0XW-01	3.215256258	cnvITH
TCGA-E9-A1NE-01	1.740171857	cnvITH
TCGA-A2-A3KC-01	3.165744621	cnvITH
TCGA-AO-A0J8-01	2.488141274	cnvITH
TCGA-D8-A1Y1-01	2.724725461	cnvITH
TCGA-B6-A0IQ-01	3.017564883	cnvITH
TCGA-A7-A3J1-01	2.118527419	cnvITH
TCGA-BH-A0B9-01	2.441947753	cnvITH
TCGA-BH-A0HL-01	2.612692852	cnvITH
TCGA-A2-A3XU-01	2.638057566	cnvITH
TCGA-D8-A27L-01	2.20581332	cnvITH
TCGA-AO-A1KR-01	2.608911976	cnvITH
TCGA-EW-A1J5-01	2.781142538	cnvITH
TCGA-E2-A105-01	3.128523312	cnvITH
TCGA-BH-A0C3-01	1.948373747	cnvITH
TCGA-AQ-A04L-01	3.33585518	cnvITH
TCGA-B6-A0I8-01	3.145060468	cnvITH
TCGA-A8-A08B-01	3.257705088	cnvITH
TCGA-EW-A6SC-01	2.728797496	cnvITH
TCGA-D8-A73W-01	1.896171229	cnvITH
TCGA-E2-A1LE-01	2.941433765	cnvITH
TCGA-C8-A12Y-01	3.057654457	cnvITH
TCGA-AC-A7VC-01	2.577242693	cnvITH
TCGA-B6-A1KF-01	3.2517572	cnvITH
TCGA-BH-A0HB-01	2.734010308	cnvITH
TCGA-E2-A1IF-01	1.603265832	cnvITH
TCGA-E9-A228-01	2.847304068	cnvITH
TCGA-AC-A5XU-01	3.265580916	cnvITH
TCGA-E2-A1B1-01	2.045104306	cnvITH
TCGA-A8-A08I-01	3.205081703	cnvITH
TCGA-BH-A28Q-01	2.398233431	cnvITH
TCGA-OL-A6VO-01	3.109025583	cnvITH
TCGA-V7-A7HQ-01	2.880021364	cnvITH
TCGA-A2-A04P-01	2.931263372	cnvITH
TCGA-AO-A0J7-01	2.219125202	cnvITH
TCGA-E9-A249-01	2.795884407	cnvITH
TCGA-GM-A2DK-01	2.993024083	cnvITH
TCGA-OL-A66O-01	2.397935657	cnvITH
TCGA-AR-A24U-01	2.896530736	cnvITH
TCGA-BH-A18F-01	3.019520256	cnvITH
TCGA-D8-A1XW-01	2.726645586	cnvITH
TCGA-AC-A7VB-01	2.957079948	cnvITH
TCGA-AR-A252-01	2.767306572	cnvITH
TCGA-E9-A5UP-01	3.073871429	cnvITH
TCGA-BH-A1FN-01	3.052117935	cnvITH
TCGA-BH-A0BR-01	3.04391648	cnvITH
TCGA-BH-A2L8-01	1.810997015	cnvITH
TCGA-BH-A0BQ-01	2.678771524	cnvITH
TCGA-BH-A0B4-01	2.738893801	cnvITH
TCGA-A8-A09Q-01	2.945157538	cnvITH
TCGA-E9-A3X8-01	2.304712196	cnvITH
TCGA-BH-A0E6-01	2.643750015	cnvITH
TCGA-AR-A255-01	2.477936069	cnvITH
TCGA-A2-A0CX-01	3.293534401	cnvITH
TCGA-OL-A5D6-01	2.368675857	cnvITH
TCGA-E9-A1RH-01	2.541153329	cnvITH
TCGA-AN-A049-01	2.803109312	cnvITH
TCGA-LL-A6FQ-01	2.818624894	cnvITH
TCGA-AR-A5QN-01	2.608406473	cnvITH
TCGA-E2-A152-01	2.780797552	cnvITH
TCGA-OL-A66J-01	2.575308353	cnvITH
TCGA-EW-A1PC-01	3.081941998	cnvITH
TCGA-A7-A426-01	1.905234461	cnvITH
TCGA-B6-A0X5-01	1.806515608	cnvITH
TCGA-AN-A0XT-01	2.391263701	cnvITH
TCGA-S3-A6ZF-01	2.978566041	cnvITH
TCGA-AC-A3TM-01	2.509426671	cnvITH
TCGA-A2-A0YL-01	2.091573313	cnvITH
TCGA-A2-A0CK-01	2.376265575	cnvITH
TCGA-A8-A09E-01	2.88447937	cnvITH
TCGA-AN-A0FS-01	2.619261774	cnvITH
TCGA-B6-A0X7-01	2.396972336	cnvITH
TCGA-BH-A6R9-01	1.890717389	cnvITH
TCGA-A1-A0SN-01	3.077757416	cnvITH
TCGA-BH-A1ES-06	3.33098643	cnvITH
TCGA-E2-A1AZ-01	2.582054145	cnvITH
TCGA-BH-A1FH-01	2.588275476	cnvITH
TCGA-C8-A12K-01	2.553925579	cnvITH
TCGA-BH-A0HQ-01	2.882513853	cnvITH
TCGA-A8-A0AD-01	2.672020404	cnvITH
TCGA-A8-A07L-01	2.748940797	cnvITH
TCGA-A8-A0A2-01	2.850354575	cnvITH
TCGA-C8-A132-01	2.600444981	cnvITH
TCGA-EW-A1IW-01	2.7230267	cnvITH
TCGA-AQ-A04H-01	3.186618334	cnvITH
TCGA-E2-A1LH-01	2.420447316	cnvITH
TCGA-AQ-A7U7-01	2.372180408	cnvITH
TCGA-A8-A091-01	3.457608788	cnvITH
TCGA-BH-A0BZ-01	1.929242873	cnvITH
TCGA-A8-A09K-01	2.891858434	cnvITH
TCGA-A2-A3XV-01	2.67827443	cnvITH
TCGA-BH-A8G0-01	1.810094521	cnvITH
TCGA-BH-A0BM-01	1.717647707	cnvITH
TCGA-A8-A06Z-01	3.091581898	cnvITH
TCGA-C8-A12L-01	3.034893622	cnvITH
TCGA-BH-A0W4-01	1.914239347	cnvITH
TCGA-AO-A03M-01	3.230766562	cnvITH
TCGA-EW-A1J6-01	2.799491593	cnvITH
TCGA-AN-A0FF-01	2.75216727	cnvITH
TCGA-E9-A1N4-01	1.654315662	cnvITH
TCGA-BH-A1F6-01	2.923595583	cnvITH
TCGA-GM-A2DH-01	2.299674747	cnvITH
TCGA-BH-A0W7-01	2.664608741	cnvITH
TCGA-BH-A0HN-01	2.834371993	cnvITH
TCGA-A8-A079-01	3.256835504	cnvITH
TCGA-AN-A03Y-01	3.141596811	cnvITH
TCGA-BH-A0BJ-01	1.909702925	cnvITH
TCGA-E2-A106-01	2.264702566	cnvITH
TCGA-AN-A0FW-01	2.77331831	cnvITH
TCGA-E2-A1LA-01	2.491236652	cnvITH
TCGA-B6-A401-01	2.741728841	cnvITH
TCGA-D8-A27V-01	2.631986022	cnvITH
TCGA-C8-A8HP-01	2.358205648	cnvITH
TCGA-AN-A0FX-01	2.939043015	cnvITH
TCGA-A8-A099-01	2.030903931	cnvITH
TCGA-AC-A8OQ-01	2.463150208	cnvITH
TCGA-E9-A1R6-01	2.725162706	cnvITH
TCGA-AR-A1AY-01	2.34408029	cnvITH
TCGA-E9-A1R2-01	2.680899018	cnvITH
TCGA-S3-A6ZH-01	2.754150747	cnvITH
TCGA-AN-A03X-01	2.798016185	cnvITH
TCGA-C8-A1HO-01	3.214826027	cnvITH
TCGA-A8-A09D-01	3.27494975	cnvITH
TCGA-C8-A273-01	3.248823112	cnvITH
TCGA-AO-A0J9-01	2.76189296	cnvITH
TCGA-BH-A1FM-01	3.165842478	cnvITH
TCGA-E9-A5FL-01	2.291708797	cnvITH
TCGA-AN-A0XR-01	2.747614943	cnvITH
TCGA-EW-A1PE-01	2.382672921	cnvITH
TCGA-AN-A0XO-01	2.384897208	cnvITH
TCGA-B6-A408-01	3.593374651	cnvITH
TCGA-E9-A3HO-01	2.903724142	cnvITH
TCGA-EW-A1PF-01	2.330742341	cnvITH
TCGA-LD-A7W6-01	2.643585477	cnvITH
TCGA-B6-A0X4-01	2.057805262	cnvITH
TCGA-E9-A5FK-01	1.740047928	cnvITH
TCGA-B6-A0X1-01	2.616222259	cnvITH
TCGA-BH-A0EA-01	2.421180882	cnvITH
TCGA-A8-A083-01	2.648567836	cnvITH
TCGA-E2-A1IG-01	2.892112377	cnvITH
TCGA-AC-A8OP-01	3.117272039	cnvITH
TCGA-S3-AA12-01	3.408718481	cnvITH
TCGA-AR-A1AO-01	1.515662587	cnvITH
TCGA-BH-A204-01	1.996043569	cnvITH
TCGA-B6-A1KN-01	3.075312832	cnvITH
TCGA-E2-A15R-01	3.087660306	cnvITH
TCGA-E9-A1R3-01	2.513849359	cnvITH
TCGA-A8-A08C-01	2.811932284	cnvITH
TCGA-BH-A0AV-01	2.925662737	cnvITH
TCGA-AO-A12D-01	2.577956323	cnvITH
TCGA-B6-A40C-01	2.496576198	cnvITH
TCGA-EW-A3E8-01	2.162995424	cnvITH
TCGA-A7-A26G-01	1.74066953	cnvITH
TCGA-OL-A5DA-01	3.042681309	cnvITH
TCGA-E2-A9RU-01	3.108964575	cnvITH
