sample	value
TCGA-A8-A06R-01A	0.2666
TCGA-A8-A06R-01A	1.473
TCGA-A8-A06R-01A	-0.3157
TCGA-A8-A06R-01A	0.2341
TCGA-A8-A06R-01A	-0.0144
TCGA-A8-A06R-01A	1.1756
TCGA-A8-A06R-01A	0.0768
TCGA-A8-A06R-01A	-1.6273
TCGA-A8-A06R-01A	0.0972
TCGA-A8-A06R-01A	0.6046
TCGA-A8-A06R-01A	0.816
TCGA-A8-A06R-01A	1.1507
TCGA-A8-A06R-01A	0.7373
TCGA-A8-A06R-01A	0.5077
TCGA-A8-A06R-01A	0.7562
TCGA-A8-A06R-01A	1.2175
TCGA-A8-A06R-01A	0.7256
TCGA-A8-A06R-01A	0.5545
TCGA-A8-A06R-01A	0.0308
TCGA-A8-A06R-01A	0.3714
TCGA-A8-A06R-01A	0.6565
TCGA-A8-A06R-01A	0.2837
TCGA-A8-A06R-01A	0.0161
TCGA-A8-A06R-01A	0.5735
TCGA-A8-A06R-01A	0.0162
TCGA-A8-A06R-01A	-0.2421
TCGA-A8-A06R-01A	0.0849
TCGA-A8-A06R-01A	0.2353
TCGA-A8-A06R-01A	0.8463
TCGA-A8-A06R-01A	-0.0762
TCGA-A8-A06R-01A	0.234
TCGA-A8-A06R-01A	0.5786
TCGA-A8-A06R-01A	0.2374
TCGA-A8-A06R-01A	-0.1448
TCGA-A8-A06R-01A	0.2057
TCGA-A8-A06R-01A	0.3442
TCGA-A8-A06R-01A	0.746
TCGA-A8-A06R-01A	0.3767
TCGA-A8-A06R-01A	0.8444
TCGA-A8-A06R-01A	1.9725
TCGA-A8-A06R-01A	0.9925
TCGA-A8-A06R-01A	-0.2054
TCGA-A8-A06R-01A	0.473
TCGA-A8-A06R-01A	1.5961
TCGA-A8-A06R-01A	0.8741
TCGA-A8-A06R-01A	0.6158
TCGA-A8-A06R-01A	0.2613
TCGA-A8-A06R-01A	0.7128
TCGA-A8-A06R-01A	-0.1602
TCGA-A8-A06R-01A	0.1645
TCGA-A8-A06R-01A	1.37
TCGA-A8-A06R-01A	1.2141
TCGA-A8-A06R-01A	1.4258
TCGA-A8-A06R-01A	1.029
TCGA-A8-A06R-01A	1.4729
TCGA-A8-A06R-01A	2.1155
TCGA-A8-A06R-01A	1.3605
TCGA-A8-A06R-01A	2.3199
TCGA-A8-A06R-01A	1.3949
TCGA-A8-A06R-01A	2.3504
TCGA-A8-A06R-01A	1.3789
TCGA-A8-A06R-01A	1.6563
TCGA-A8-A06R-01A	1.3787
TCGA-A8-A06R-01A	0.9398
TCGA-A8-A06R-01A	1.169
TCGA-A8-A06R-01A	1.3103
TCGA-A8-A06R-01A	1.588
TCGA-A8-A06R-01A	1.4052
TCGA-A8-A06R-01A	1.6513
TCGA-A8-A06R-01A	1.2135
TCGA-A8-A06R-01A	1.4166
TCGA-A8-A06R-01A	1.7941
TCGA-A8-A06R-01A	1.2099
TCGA-A8-A06R-01A	1.6515
TCGA-A8-A06R-01A	1.3375
TCGA-A8-A06R-01A	1.5447
TCGA-A8-A06R-01A	1.3448
TCGA-A8-A06R-01A	1.7246
TCGA-A8-A06R-01A	1.4595
TCGA-A8-A06R-01A	1.6448
TCGA-A8-A06R-01A	1.3841
TCGA-A8-A06R-01A	1.6216
TCGA-A8-A06R-01A	1.2207
TCGA-A8-A06R-01A	1.0342
TCGA-A8-A06R-01A	1.2765
TCGA-A8-A06R-01A	1.3537
TCGA-A8-A06R-01A	1.6784
TCGA-A8-A06R-01A	1.4316
TCGA-A8-A06R-01A	1.7106
TCGA-A8-A06R-01A	0.3807
TCGA-A8-A06R-01A	1.6991
TCGA-A8-A06R-01A	1.5288
TCGA-A8-A06R-01A	1.7425
TCGA-A8-A06R-01A	0.7617
TCGA-A8-A06R-01A	1.7484
TCGA-A8-A06R-01A	1.373
TCGA-A8-A06R-01A	0.909
TCGA-A8-A06R-01A	0.2292
TCGA-A8-A06R-01A	0.4077
TCGA-A8-A06R-01A	-0.0233
TCGA-A8-A06R-01A	0.8311
TCGA-A8-A06R-01A	1.2352
TCGA-A8-A06R-01A	0.7879
TCGA-A8-A06R-01A	0.7264
TCGA-A8-A06R-01A	-0.024
TCGA-A8-A06R-01A	0.6461
TCGA-A8-A06R-01A	0.918
TCGA-A8-A06R-01A	0.766
TCGA-A8-A06R-01A	0.9545
TCGA-A8-A06R-01A	-0.181
TCGA-A8-A06R-01A	0.9822
TCGA-A8-A06R-01A	1.8147
TCGA-A8-A06R-01A	1.5203
TCGA-A8-A06R-01A	2.3461
TCGA-A8-A06R-01A	1.5832
TCGA-A8-A06R-01A	2.2718
TCGA-A8-A06R-01A	1.528
TCGA-A8-A06R-01A	1.8749
TCGA-A8-A06R-01A	2.2641
TCGA-A8-A06R-01A	2.7618
TCGA-A8-A06R-01A	2.4158
TCGA-A8-A06R-01A	-0.2661
TCGA-A8-A06R-01A	0.2593
TCGA-A8-A06R-01A	0.7548
TCGA-A8-A06R-01A	-0.2518
TCGA-A8-A06R-01A	0.1161
TCGA-A8-A06R-01A	-1.4065
TCGA-A8-A06R-01A	0.1242
TCGA-A8-A06R-01A	0.2207
TCGA-A8-A06R-01A	0.1197
TCGA-A8-A06R-01A	0.8062
TCGA-A8-A06R-01A	1.2661
TCGA-A8-A06R-01A	0.6919
TCGA-A8-A06R-01A	0.4227
TCGA-A8-A06R-01A	0.2107
TCGA-A8-A06R-01A	-1.2769
TCGA-A8-A06R-01A	0.1841
TCGA-A8-A06R-01A	0.8536
TCGA-A8-A06R-01A	0.1997
TCGA-A8-A06R-01A	-0.1625
TCGA-A8-A06R-01A	0.212
TCGA-A8-A06R-01A	-0.0222
TCGA-A8-A06R-01A	0.6348
TCGA-A8-A06R-01A	0.4904
TCGA-A8-A06R-01A	-0.0079
TCGA-A8-A06R-01A	0.856
TCGA-A8-A06R-01A	0.4531
TCGA-A8-A06R-01A	0.6663
TCGA-A8-A06R-01A	0.9352
TCGA-A8-A06R-01A	0.4439
TCGA-A8-A06R-01A	0.8984
TCGA-A8-A06R-01A	0.5981
TCGA-A8-A06R-01A	0.2285
TCGA-A8-A06R-01A	1.1208
TCGA-A8-A06R-01A	0.4772
TCGA-A8-A06R-01A	0.1972
TCGA-A8-A06R-01A	0.6447
TCGA-A8-A06R-01A	1.4127
TCGA-A8-A06R-01A	1.699
TCGA-A8-A06R-01A	-0.0684
TCGA-A8-A06R-01A	-0.0071
TCGA-A8-A06R-01A	-0.0881
TCGA-A8-A06R-01A	1.0902
TCGA-A8-A06R-01A	1.7374
TCGA-A8-A06R-01A	1.9779
TCGA-A8-A06R-01A	1.724
TCGA-A8-A06R-01A	1.1853
TCGA-A8-A06R-01A	0.2378
TCGA-A8-A06R-01A	0.9455
TCGA-A8-A06R-01A	1.1655
TCGA-A8-A06R-01A	0.9266
TCGA-A8-A06R-01A	-0.0139
TCGA-A8-A06R-01A	0.697
TCGA-A8-A06R-01A	-0.085
TCGA-A8-A06R-01A	0.7429
TCGA-A8-A06R-01A	0.4466
TCGA-A8-A06R-01A	-0.0649
TCGA-A8-A06R-01A	0.6042
TCGA-A8-A06R-01A	1.7091
TCGA-A8-A06R-01A	-0.0755
TCGA-A8-A06R-01A	1.6769
TCGA-A8-A06R-01A	0.2713
TCGA-A8-A06R-01A	1.4806
TCGA-A8-A06R-01A	0.5642
TCGA-A8-A06R-01A	1.8551
TCGA-A8-A06R-01A	1.4644
TCGA-A8-A06R-01A	0.1812
TCGA-A8-A06R-01A	1.0984
TCGA-A8-A06R-01A	0.744
TCGA-A8-A06R-01A	-0.0858
TCGA-A8-A06R-01A	0.6787
TCGA-A8-A06R-01A	-0.1993
TCGA-A8-A06R-01A	0.7824
TCGA-A8-A06R-01A	-0.0483
TCGA-A8-A06R-01A	-0.8142
TCGA-A8-A06R-01A	1.1798
TCGA-A8-A06R-01A	-0.7495
TCGA-A8-A06R-01A	-2.6817
TCGA-A8-A06R-01A	-0.7762
TCGA-A8-A06R-01A	-0.387
TCGA-A8-A06R-01A	1.8901
TCGA-A8-A06R-01A	1.1097
TCGA-A8-A06R-01A	0.3168
TCGA-A8-A06R-01A	-0.4143
TCGA-A8-A06R-01A	-0.1325
TCGA-A8-A06R-01A	1.1617
TCGA-A8-A06R-01A	-0.1351
TCGA-A8-A06R-01A	0.1628
TCGA-A8-A06R-01A	-0.3877
TCGA-A8-A06R-01A	-0.2525
TCGA-A8-A06R-01A	-0.3724
TCGA-A8-A06R-01A	0.1422
TCGA-A8-A06R-01A	0.6178
TCGA-A8-A06R-01A	0.138
TCGA-A8-A06R-01A	1.3724
TCGA-A8-A06R-01A	0.1126
TCGA-A8-A06R-01A	0.3785
TCGA-A8-A06R-01A	0.1637
TCGA-A8-A06R-01A	-0.0293
TCGA-A8-A06R-01A	-0.0963
TCGA-A8-A06R-01A	-0.4131
TCGA-A8-A06R-01A	-0.0822
TCGA-A8-A06R-01A	0.0918
TCGA-A8-A06R-01A	0.3847
TCGA-A8-A06R-01A	0.0984
TCGA-A8-A06R-01A	1.3835
TCGA-A8-A06R-01A	0.9116
TCGA-A8-A06R-01A	0.7469
TCGA-A8-A06R-01A	0.0303
TCGA-A8-A06R-01A	-0.3146
TCGA-A8-A06R-01A	-0.0179
TCGA-A8-A06R-01A	0.1656
TCGA-A8-A06R-01A	-0.1118
TCGA-A8-A06R-01A	0.2029
TCGA-A8-A06R-01A	0.0321
TCGA-A8-A06R-01A	-0.3819
TCGA-A8-A06R-01A	0.3276
TCGA-A8-A06R-01A	-0.1469
TCGA-A8-A06R-01A	0.58
TCGA-A8-A06R-01A	1.6732
TCGA-A8-A06R-01A	2.1268
TCGA-A8-A06R-01A	1.6029
TCGA-A8-A06R-01A	1.9891
TCGA-A8-A06R-01A	1.7827
TCGA-A8-A06R-01A	2.0511
TCGA-A8-A06R-01A	1.3226
TCGA-A8-A06R-01A	1.0029
TCGA-A8-A06R-01A	0.861
TCGA-A8-A06R-01A	0.1888
TCGA-A8-A06R-01A	0.6611
TCGA-A8-A06R-01A	0.1628
TCGA-A8-A06R-01A	-0.0378
TCGA-A8-A06R-01A	0.1597
TCGA-A8-A06R-01A	0.4382
TCGA-A8-A06R-01A	0.6542
TCGA-A8-A06R-01A	0.9627
TCGA-A8-A06R-01A	-0.0373
TCGA-A8-A06R-01A	0.5773
TCGA-A8-A06R-01A	-0.0135
TCGA-A8-A06R-01A	1.4468
TCGA-A8-A06R-01A	0.0461
TCGA-A8-A06R-01A	-0.272
TCGA-A8-A06R-01A	-0.0604
TCGA-A8-A06R-01A	1.4608
TCGA-A8-A06R-01A	0.8972
TCGA-A8-A06R-01A	-0.2815
TCGA-A8-A06R-01A	0.5009
TCGA-A8-A06R-01A	0.8399
TCGA-A8-A06R-01A	1.668
TCGA-A8-A06R-01A	0.5221
TCGA-A8-A06R-01A	0.8749
TCGA-A8-A06R-01A	0.5306
TCGA-A8-A06R-01A	0.8028
TCGA-A8-A06R-01A	0.502
TCGA-A8-A06R-01A	0.7633
TCGA-A8-A06R-01A	0.3983
TCGA-A8-A06R-01A	0.9201
TCGA-A8-A06R-01A	-0.9185
TCGA-A8-A06R-01A	1.0308
TCGA-A8-A06R-01A	0.3764
TCGA-A8-A06R-01A	-0.0221
TCGA-A8-A06R-01A	0.269
TCGA-A8-A06R-01A	-0.1052
TCGA-A8-A06R-01A	-0.39
TCGA-A8-A06R-01A	1.5528
TCGA-A8-A06R-01A	-0.3795
TCGA-A8-A06R-01A	-0.0538
TCGA-A8-A06R-01A	-0.3614
TCGA-A8-A06R-01A	0.195
TCGA-A8-A06R-01A	1.0841
TCGA-A8-A06R-01A	0.1574
TCGA-A8-A06R-01A	0.6324
TCGA-A8-A06R-01A	0.2675
TCGA-A8-A06R-01A	-0.0352
TCGA-A8-A06R-01A	0.2223
TCGA-A8-A06R-01A	-0.1506
TCGA-A8-A06R-01A	0.1252
TCGA-A8-A06R-01A	0.3361
TCGA-A8-A06R-01A	0.1692
TCGA-A8-A06R-01A	-0.1304
TCGA-A8-A06R-01A	-0.3983
TCGA-A8-A06R-01A	0.1011
TCGA-A8-A06R-01A	-0.1432
TCGA-A8-A06R-01A	0.1042
TCGA-A8-A06R-01A	-0.12
TCGA-A8-A06R-01A	0.7077
TCGA-A8-A06R-01A	-0.089
TCGA-A8-A06R-01A	0.7768
TCGA-A8-A06R-01A	-0.0813
TCGA-A8-A06R-01A	0.2949
TCGA-A8-A06R-01A	0.8094
TCGA-A8-A06R-01A	0.0397
TCGA-A8-A06R-01A	-0.0326
TCGA-A8-A06R-01A	0.0264
TCGA-A8-A06R-01A	0.2732
TCGA-A8-A06R-01A	0.9374
TCGA-A8-A06R-01A	0.779
TCGA-A8-A06R-01A	0.3045
TCGA-A8-A06R-01A	1.3444
TCGA-A8-A06R-01A	0.6831
TCGA-A8-A06R-01A	-0.1648
TCGA-A8-A06R-01A	-1.3801
TCGA-A8-A06R-01A	-0.8061
TCGA-A8-A06R-01A	0.1367
TCGA-A8-A06R-01A	-1.3134
TCGA-A8-A06R-01A	-0.7952
TCGA-A8-A06R-01A	0.1263
TCGA-A8-A06R-01A	-1.222
TCGA-A8-A06R-01A	-0.7614
TCGA-A8-A06R-01A	-1.0451
TCGA-A8-A06R-01A	-1.3175
TCGA-A8-A06R-01A	-0.1923
TCGA-A8-A06R-01A	-1.1874
TCGA-A8-A06R-01A	-0.1349
TCGA-A8-A06R-01A	-1.2341
TCGA-A8-A06R-01A	-0.531
TCGA-A8-A06R-01A	-0.133
TCGA-A8-A06R-01A	-0.8498
TCGA-A8-A06R-01A	0.1859
TCGA-A8-A06R-01A	0.4386
TCGA-A8-A06R-01A	0.8035
TCGA-A8-A06R-01A	0.0506
TCGA-A8-A06R-01A	-2.0687
TCGA-A8-A06R-01A	-0.2064
TCGA-A8-A06R-01A	-0.823
TCGA-A8-A06R-01A	-1.2324
TCGA-A8-A06R-01A	-0.8756
TCGA-A8-A06R-01A	-0.7582
TCGA-A8-A06R-01A	-0.0801
TCGA-A8-A06R-01A	-1.3812
TCGA-A8-A06R-01A	-4.5054
TCGA-A8-A06R-01A	-1.3699
TCGA-A8-A06R-01A	-0.7486
TCGA-A8-A06R-01A	-1.2024
TCGA-A8-A06R-01A	0.1077
TCGA-A8-A06R-01A	-0.7769
TCGA-A8-A06R-01A	-0.1888
TCGA-A8-A06R-01A	-0.753
TCGA-A8-A06R-01A	-1.2833
TCGA-A8-A06R-01A	-0.7166
TCGA-A8-A06R-01A	-1.2279
TCGA-A8-A06R-01A	-0.1204
TCGA-A8-A06R-01A	-1.2532
TCGA-A8-A06R-01A	-0.1862
TCGA-A8-A06R-01A	-0.8758
TCGA-A8-A06R-01A	-0.2663
TCGA-A8-A06R-01A	-1.2953
TCGA-A8-A06R-01A	-0.7602
TCGA-A8-A06R-01A	-1.2151
TCGA-A8-A06R-01A	-0.7642
TCGA-A8-A06R-01A	-0.4073
TCGA-A8-A06R-01A	-1.2372
TCGA-A8-A06R-01A	-0.7529
TCGA-A8-A06R-01A	0.3167
TCGA-A8-A06R-01A	-0.1289
TCGA-A8-A06R-01A	0.3875
TCGA-A8-A06R-01A	0.7129
TCGA-A8-A06R-01A	0.3358
TCGA-A8-A06R-01A	-0.1713
TCGA-A8-A06R-01A	0.0369
TCGA-A8-A06R-01A	-0.164
TCGA-A8-A06R-01A	-0.9128
TCGA-A8-A06R-01A	0.1094
TCGA-A8-A06R-01A	-0.7211
TCGA-A8-A06R-01A	-0.4486
TCGA-A8-A06R-01A	-0.8379
TCGA-A8-A06R-01A	0.0503
TCGA-A8-A06R-01A	0.3824
TCGA-A8-A06R-01A	0.0939
TCGA-A8-A06R-01A	0.5348
TCGA-A8-A06R-01A	0.009
TCGA-A8-A06R-01A	-0.3082
TCGA-A8-A06R-01A	0.181
TCGA-A8-A06R-01A	0.4937
TCGA-A8-A06R-01A	0.8623
TCGA-A8-A06R-01A	0.6006
TCGA-A8-A06R-01A	0.9766
TCGA-A8-A06R-01A	0.5991
TCGA-A8-A06R-01A	0.4286
TCGA-A8-A06R-01A	0.618
TCGA-A8-A06R-01A	1.4489
TCGA-A8-A06R-01A	2.0362
TCGA-A8-A06R-01A	0.0462
TCGA-A8-A06R-01A	0.6781
TCGA-A8-A06R-01A	1.0097
TCGA-A8-A06R-01A	0.631
TCGA-A8-A06R-01A	0.8034
TCGA-A8-A06R-01A	0.5421
TCGA-A8-A06R-01A	0.7493
TCGA-A8-A06R-01A	0.4901
TCGA-A8-A06R-01A	0.8519
TCGA-A8-A06R-01A	1.2664
TCGA-A8-A06R-01A	0.7979
TCGA-A8-A06R-01A	0.5152
TCGA-A8-A06R-01A	0.4721
TCGA-A8-A06R-01A	0.5262
TCGA-A8-A06R-01A	0.6851
TCGA-A8-A06R-01A	0.787
TCGA-A8-A06R-01A	-0.4641
TCGA-A8-A06R-01A	0.7985
TCGA-A8-A06R-01A	0.6076
TCGA-A8-A06R-01A	0.1532
TCGA-A8-A06R-01A	0.6016
TCGA-A8-A06R-01A	0.7013
TCGA-A8-A06R-01A	0.7707
TCGA-A8-A06R-01A	0.6915
TCGA-A8-A06R-01A	-0.6865
TCGA-A8-A06R-01A	0.7189
TCGA-A8-A06R-01A	0.2785
TCGA-A8-A06R-01A	0.7068
TCGA-A8-A06R-01A	0.7401
TCGA-A8-A06R-01A	1.4743
TCGA-A8-A06R-01A	0.8317
TCGA-A8-A06R-01A	0.7205
TCGA-A8-A06R-01A	0.6494
TCGA-A8-A06R-01A	0.7157
TCGA-A8-A06R-01A	0.9012
TCGA-A8-A06R-01A	0.9885
TCGA-A8-A06R-01A	0.8864
TCGA-A8-A06R-01A	-0.3824
TCGA-A8-A06R-01A	-2.4998
TCGA-A8-A06R-01A	-0.3849
TCGA-A8-A06R-01A	-0.2824
TCGA-A8-A06R-01A	0.0191
TCGA-A8-A06R-01A	-0.2805
TCGA-A8-A06R-01A	-2.3636
TCGA-A8-A06R-01A	-0.2965
TCGA-A8-A06R-01A	-0.3245
TCGA-A8-A06R-01A	-0.2706
TCGA-A8-A06R-01A	0.4899
TCGA-A8-A06R-01A	0.2468
TCGA-A8-A06R-01A	-0.0466
TCGA-A8-A06R-01A	0.0601
TCGA-A8-A06R-01A	0.2232
TCGA-A8-A06R-01A	0.1537
TCGA-A8-A06R-01A	0.2786
TCGA-A8-A06R-01A	0.286
TCGA-A8-A06R-01A	0.1069
TCGA-A8-A06R-01A	0.3813
TCGA-A8-A06R-01A	0.2571
TCGA-A8-A06R-01A	0.3273
TCGA-A8-A06R-01A	0.0607
TCGA-A8-A06R-01A	-0.1919
TCGA-A8-A06R-01A	0.1369
TCGA-A8-A06R-01A	-0.158
TCGA-A8-A06R-01A	0.7564
TCGA-A8-A06R-01A	0.9135
TCGA-A8-A06R-01A	0.1577
TCGA-A8-A06R-01A	-0.0881
TCGA-A8-A06R-01A	0.1835
TCGA-A8-A06R-01A	-0.2337
TCGA-A8-A06R-01A	0.6501
TCGA-A8-A06R-01A	0.1801
TCGA-A8-A06R-01A	-0.1809
TCGA-A8-A06R-01A	-0.849
TCGA-A8-A06R-01A	-0.1726
TCGA-A8-A06R-01A	0.1115
TCGA-A8-A06R-01A	0.3737
TCGA-A8-A06R-01A	0.1115
TCGA-A8-A06R-01A	0.0563
TCGA-A8-A06R-01A	0.1314
TCGA-A8-A06R-01A	-0.1339
TCGA-A8-A06R-01A	0.368
TCGA-A8-A06R-01A	-0.1155
TCGA-A8-A06R-01A	0.4145
TCGA-A8-A06R-01A	-0.1375
TCGA-A8-A06R-01A	-1.6852
TCGA-A8-A06R-01A	-0.1038
TCGA-A8-A06R-01A	0.3321
TCGA-A8-A06R-01A	0.6079
TCGA-A8-A06R-01A	1.205
TCGA-A8-A06R-01A	0.5756
TCGA-A8-A06R-01A	0.2501
TCGA-A8-A06R-01A	0.4397
TCGA-A8-A06R-01A	0.3008
TCGA-A8-A06R-01A	-1.0044
TCGA-A8-A06R-01A	0.2759
TCGA-A8-A06R-01A	0.4004
TCGA-A8-A06R-01A	0.211
TCGA-A8-A06R-01A	0.3802
TCGA-A8-A06R-01A	0.0895
TCGA-A8-A06R-01A	-0.153
TCGA-A8-A06R-01A	1.2857
TCGA-A8-A06R-01A	-0.1841
TCGA-A8-A06R-01A	-1.2569
TCGA-A8-A06R-01A	-0.1713
TCGA-A8-A06R-01A	0.0414
TCGA-A8-A06R-01A	-0.1707
TCGA-A8-A06R-01A	0.093
TCGA-A8-A06R-01A	0.3274
TCGA-A8-A06R-01A	0.5436
TCGA-A8-A06R-01A	0.3454
TCGA-A8-A06R-01A	0.2832
TCGA-A8-A06R-01A	0.3437
TCGA-A8-A06R-01A	0.5153
TCGA-A8-A06R-01A	0.617
TCGA-A8-A06R-01A	0.5435
TCGA-A8-A06R-01A	0.2883
TCGA-A8-A06R-01A	0.1059
TCGA-A8-A06R-01A	1.2788
TCGA-A8-A06R-01A	0.0935
TCGA-A8-A06R-01A	-0.0247
TCGA-A8-A06R-01A	0.0838
TCGA-A8-A06R-01A	0.4264
TCGA-A8-A06R-01A	0.0269
TCGA-A8-A06R-01A	0.405
TCGA-A8-A06R-01A	-0.4047
TCGA-A8-A06R-01A	-0.7251
TCGA-A8-A06R-01A	-0.3549
TCGA-A8-A06R-01A	-0.0894
TCGA-A8-A06R-01A	-0.332
TCGA-A8-A06R-01A	-0.2839
TCGA-A8-A06R-01A	0.2645
TCGA-A8-A06R-01A	-0.3103
TCGA-A8-A06R-01A	-0.0381
TCGA-A8-A06R-01A	-0.4032
TCGA-A8-A06R-01A	-0.0474
TCGA-A8-A06R-01A	-0.3062
TCGA-A8-A06R-01A	0.0121
TCGA-A8-A06R-01A	-2.0128
TCGA-A8-A06R-01A	0.0366
TCGA-A8-A06R-01A	-0.0606
TCGA-A8-A06R-01A	0.0109
TCGA-A8-A06R-01A	0.2946
TCGA-A8-A06R-01A	-0.0376
TCGA-A8-A06R-01A	0.168
TCGA-A8-A06R-01A	0.2754
TCGA-A8-A06R-01A	0.1744
TCGA-A8-A06R-01A	0.1024
TCGA-A8-A06R-01A	0.2295
TCGA-A8-A06R-01A	0.6763
TCGA-A8-A06R-01A	0.5264
TCGA-A8-A06R-01A	0.1868
TCGA-A8-A06R-01A	0.5405
TCGA-A8-A06R-01A	0.1644
TCGA-A8-A06R-01A	0.3313
TCGA-A8-A06R-01A	-0.0548
TCGA-A8-A06R-01A	0.0142
TCGA-A8-A06R-01A	-0.0447
TCGA-A8-A06R-01A	0.0135
TCGA-A8-A06R-01A	0.2046
TCGA-A8-A06R-01A	0.0007
TCGA-A8-A06R-01A	-0.0759
TCGA-A8-A06R-01A	-0.0327
TCGA-A8-A06R-01A	-0.0863
TCGA-A8-A06R-01A	0.3411
TCGA-A8-A06R-01A	-0.0334
TCGA-A8-A06R-01A	2.1237
TCGA-A8-A06R-01A	-0.2107
TCGA-A8-A06R-01A	-0.7466
TCGA-A8-A06R-01A	0.5451
TCGA-A8-A06R-01A	0.0014
TCGA-A8-A06R-01A	-0.2813
TCGA-A8-A06R-01A	-1.2809
TCGA-A8-A06R-01A	-0.7738
TCGA-A8-A06R-01A	0.1864
TCGA-A8-A06R-01A	-0.7193
TCGA-A8-A06R-01A	-1.1575
TCGA-A8-A06R-01A	-0.7355
TCGA-A8-A06R-01A	-1.282
TCGA-A8-A06R-01A	-0.7092
TCGA-A8-A06R-01A	-0.2736
TCGA-A8-A06R-01A	-0.6637
TCGA-A8-A06R-01A	-0.3065
TCGA-A8-A06R-01A	-0.0613
TCGA-A8-A06R-01A	-0.3437
TCGA-A8-A06R-01A	0.2459
TCGA-A8-A06R-01A	-0.056
TCGA-A8-A06R-01A	-0.35
TCGA-A8-A06R-01A	0.203
TCGA-A8-A06R-01A	0.2835
TCGA-A8-A06R-01A	1.5131
TCGA-A8-A06R-01A	0.3501
TCGA-A8-A06R-01A	1.1022
TCGA-A8-A06R-01A	-0.3568
TCGA-A8-A06R-01A	-0.1061
TCGA-A8-A06R-01A	0.0718
TCGA-A8-A06R-01A	0.3323
TCGA-A8-A06R-01A	0.0265
TCGA-A8-A06R-01A	-0.3372
TCGA-A8-A06R-01A	-0.7772
TCGA-A8-A06R-01A	0.4042
TCGA-A8-A06R-01A	0.7138
TCGA-A8-A06R-01A	0.3645
TCGA-A8-A06R-01A	0.1785
TCGA-A8-A06R-01A	0.0753
TCGA-A8-A06R-01A	-0.3332
TCGA-A8-A06R-01A	0.1544
TCGA-A8-A06R-01A	-0.3658
TCGA-A8-A06R-01A	-0.1301
TCGA-A8-A06R-01A	-0.2169
TCGA-A8-A06R-01A	-0.1056
TCGA-A8-A06R-01A	-1.2034
TCGA-A8-A06R-01A	-0.0659
TCGA-A8-A06R-01A	0.4078
TCGA-A8-A06R-01A	0.3285
TCGA-A8-A06R-01A	0.5365
TCGA-A8-A06R-01A	0.4115
TCGA-A8-A06R-01A	0.5511
TCGA-A8-A06R-01A	0.1057
TCGA-A8-A06R-01A	0.465
TCGA-A8-A06R-01A	0.2839
TCGA-A8-A06R-01A	0.0788
TCGA-A8-A06R-01A	0.4704
TCGA-A8-A06R-01A	0.3224
TCGA-A8-A06R-01A	0.1243
TCGA-A8-A06R-01A	0.4507
TCGA-A8-A06R-01A	0.3255
TCGA-A8-A06R-01A	0.4953
TCGA-A8-A06R-01A	0.1385
TCGA-A8-A06R-01A	0.3668
TCGA-A8-A06R-01A	0.123
TCGA-A8-A06R-01A	0.5982
TCGA-A8-A06R-01A	0.1437
TCGA-A8-A06R-01A	0.4932
TCGA-A8-A06R-01A	0.2745
TCGA-A8-A06R-01A	0.5598
TCGA-A8-A06R-01A	0.2054
TCGA-A8-A06R-01A	0.5357
TCGA-A8-A06R-01A	0.2561
TCGA-A8-A06R-01A	0.5278
TCGA-A8-A06R-01A	0.1953
TCGA-A8-A06R-01A	0.4953
TCGA-A8-A06R-01A	0.198
TCGA-A8-A06R-01A	0.3979
TCGA-A8-A06R-01A	0.1502
TCGA-A8-A06R-01A	0.2969
TCGA-A8-A06R-01A	0.1629
TCGA-A8-A06R-01A	0.3063
TCGA-A8-A06R-01A	0.2027
TCGA-A8-A06R-01A	0.3792
TCGA-A8-A06R-01A	0.1598
TCGA-A8-A06R-01A	0.3674
TCGA-A8-A06R-01A	0.1829
TCGA-A8-A06R-01A	-0.5395
TCGA-A8-A06R-01A	0.4725
TCGA-A8-A06R-01A	-0.2422
TCGA-A8-A06R-01A	-0.0735
TCGA-A8-A06R-01A	1.0876
TCGA-A8-A06R-01A	0.7745
TCGA-A8-A06R-01A	0.4463
TCGA-A8-A06R-01A	1.4898
TCGA-A8-A06R-01A	0.0895
TCGA-A8-A06R-01A	1.4445
TCGA-A8-A06R-01A	1.044
TCGA-A8-A06R-01A	0.3147
TCGA-A8-A06R-01A	0.173
TCGA-A8-A06R-01A	-0.5901
TCGA-A8-A06R-01A	0.0609
TCGA-A8-A06R-01A	0.3948
TCGA-A8-A06R-01A	0.8764
TCGA-A8-A06R-01A	0.5327
TCGA-A8-A06R-01A	1.5098
TCGA-A8-A06R-01A	1.1599
TCGA-A8-A06R-01A	0.6031
TCGA-A8-A06R-01A	1.1903
TCGA-A8-A06R-01A	0.9681
TCGA-A8-A06R-01A	1.4757
TCGA-A8-A06R-01A	1.0119
TCGA-A8-A06R-01A	1.5482
TCGA-A8-A06R-01A	1.1726
TCGA-A8-A06R-01A	0.9401
TCGA-A8-A06R-01A	-0.0351
TCGA-A8-A06R-01A	0.6371
TCGA-A8-A06R-01A	0.263
TCGA-A8-A06R-01A	0.7479
TCGA-A8-A06R-01A	0.0371
TCGA-A8-A06R-01A	0.6913
TCGA-A8-A06R-01A	0.9105
TCGA-A8-A06R-01A	1.2732
TCGA-A8-A06R-01A	0.838
TCGA-A8-A06R-01A	1.4562
